,fLength,fWidth,fConc1,fM3Long,fAlpha,fDist,class
5036,21.1235,6.9854,0.3976,12.2823,74.25399999999999,97.5924,0
5037,121.6825,82.8631,0.1427,-61.0469,69.5071,367.5839,1
5038,170.356,37.0682,0.1412,-129.575,63.805,321.645,1
5039,29.7631,0.0002,0.3557,-0.0001,28.716,207.36900000000003,1
5040,19.2512,14.7951,0.327,8.9581,51.6492,226.6496,1
5041,139.752,21.7603,0.0566,-119.139,44.54600000000001,41.1766,0
5042,90.696,82.1003,0.1036,28.2554,69.9,390.05,1
5043,13.0422,10.9575,0.4469,-5.6023,80.7484,163.041,0
5044,71.5698,50.1826,0.0569,-74.0145,8.3845,82.2548,1
5045,75.9957,45.6138,0.1253,-41.7082,68.283,110.5783,1
5046,23.5413,10.9386,0.3569,18.9624,34.667,188.074,0
5047,13.2669,10.3993,0.4704,5.8101,26.089,169.34900000000002,0
5048,20.9316,15.2379,0.2402,14.1903,36.675,137.007,0
5049,56.5206,25.5338,0.0872,32.893,2.379,234.512,0
5050,55.8381,15.9545,0.1237,22.5488,6.1374,228.722,0
5051,32.3228,16.6363,0.1736,16.9448,4.6127,191.308,0
5052,94.2207,52.1181,0.1949,72.1405,1.771,314.29,1
5053,40.4165,7.9492,0.2312,13.4774,27.2504,160.03799999999998,1
5054,82.6686,15.6,0.2509,52.8269,5.8704,272.448,0
5055,15.4497,11.5981,0.4309,-3.0694,47.9462,223.977,1
5056,41.8024,16.7535,0.292,55.0076,20.2025,206.748,0
5057,16.1927,11.6664,0.3339999999999999,5.386,40.759,205.721,0
5058,130.6114,97.7365,0.06,-56.7994,59.3291,171.96400000000003,1
5059,40.3125,10.746,0.2197,25.6374,50.348,221.748,1
5060,72.0069,21.5892,0.1059,47.274,3.422,236.24400000000003,0
5061,32.2872,15.644,0.2601,-3.8032,74.4547,167.1817,1
5062,37.7697,15.3743,0.1534,28.367,73.1118,243.5656,1
5063,78.2925,22.5372,0.1372,52.6223,0.925,290.377,0
5064,33.5974,11.5666,0.296,25.6141,48.1757,260.231,1
5065,35.0068,13.5042,0.2036,18.1721,2.867,242.86900000000003,0
5066,26.1317,11.9454,0.287,33.2586,10.5074,232.5414,1
5067,16.5961,16.3385,0.3161,-2.4244,49.9948,50.5259,1
5068,12.8217,11.5252,0.3699,4.0849,7.066,75.4619,0
5069,30.0087,12.8582,0.2845,-11.7696,6.388,264.17,0
5070,38.7378,16.5018,0.2118,32.5873,7.3257,152.567,0
5071,27.2038,16.863,0.186,23.7255,27.3073,62.8097,1
5072,94.0524,61.8803,0.0671,-28.3465,59.2203,130.1835,1
5073,31.4896,15.9439,0.2176,-31.6601,73.7915,76.7587,0
5074,22.3454,6.5675,0.3896,9.1562,11.9354,131.532,0
5075,150.7271,104.9672,0.0787,-154.5906,54.9163,396.9053,1
5076,86.1587,48.714,0.0794,74.3019,17.3795,324.592,1
5077,159.1837,57.3305,0.0746,-36.8551,36.6345,240.4946,1
5078,129.058,39.874,0.1346,110.472,36.961,263.567,1
5079,71.2506,20.2914,0.1521,51.7627,0.738,303.629,0
5080,32.0093,14.5778,0.1941,-25.0603,72.0623,250.414,1
5081,64.3901,28.236,0.1142,77.6102,4.354,182.851,0
5082,100.799,24.456,0.0907,88.1067,1.747,265.065,0
5083,60.3438,39.4297,0.0716,47.9226,12.8638,103.301,0
5084,86.7377,16.1945,0.1831,68.0619,4.692,363.319,1
5085,13.2257,10.8071,0.3918,-0.6459999999999999,63.4889,197.707,0
5086,63.5718,19.0992,0.195,61.3155,11.0676,128.46200000000002,0
5087,49.7905,8.4823,0.2147,20.9382,36.6318,106.3597,1
5088,109.012,53.269,0.1117,101.821,8.8183,289.219,1
5089,23.193,10.7379,0.2394,17.8178,1.935,220.145,1
5090,54.7975,19.5799,0.159,45.4473,2.801,249.162,0
5091,22.6892,11.0188,0.3377,-18.8818,11.3678,189.22,0
5092,110.0,28.8437,0.151,36.8558,7.3746,322.915,1
5093,12.9877,10.4706,0.5125,-4.8272,1.4342,143.22,0
5094,84.6457,18.603,0.2221,-52.6508,2.259,318.73,0
5095,22.9549,6.9761,0.5134,19.1889,26.4472,142.796,1
5096,116.667,59.1005,0.0802,-149.90200000000002,65.138,48.472,1
5097,42.027,19.8294,0.1493,-21.2785,4.897,118.085,0
5098,60.0211,11.574000000000002,0.2152,7.1836,78.666,221.038,1
5099,18.0165,17.3877,0.3762,15.9863,57.922,155.34,0
5100,34.8445,21.5673,0.1527,12.8881,5.8769,117.459,0
5101,36.8114,20.025,0.1429,12.4281,9.546,191.395,0
5102,81.4626,30.0263,0.2394,-37.2187,3.1267,373.486,0
5103,39.2623,12.9771,0.1775,23.5749,40.148,138.31799999999998,1
5104,33.7126,14.5975,0.176,19.1942,25.544,188.455,0
5105,171.9158,51.0077,0.1689999999999999,-229.3929,67.8273,275.9204,1
5106,28.5312,12.4694,0.2243,-4.3736,77.6876,127.9204,1
5107,15.3447,10.4725,0.3326,-9.6339,40.8113,171.7816,1
5108,39.997,17.5973,0.2206,30.2556,1.809,157.24200000000002,0
5109,28.2452,7.4431,0.3581,10.0138,76.566,83.9864,1
5110,22.2889,15.3443,0.2729,13.2894,25.192,161.888,0
5111,206.7469,70.6047,0.1431,196.6923,80.4459,245.1055,1
5112,28.1579,9.3602,0.3246,14.3539,47.948,60.7816,1
5113,157.741,74.2172,0.0617,-163.925,5.421,90.0794,1
5114,58.4743,20.9718,0.1076,-36.8528,4.336,250.777,0
5115,54.9111,15.0892,0.1576,46.3379,73.6778,164.403,1
5116,12.817,12.4276,0.2889,-7.9135,54.6396,94.1904,1
5117,185.6516,40.9804,0.0927,-148.3497,47.2783,300.9226,1
5118,27.0664,15.9544,0.2086,16.0747,11.067,199.09,0
5119,68.9717,25.8261,0.0962,-35.2578,6.3019,209.911,0
5120,137.428,62.2344,0.0642,-119.146,66.86399999999999,348.94300000000004,1
5121,87.8842,35.0948,0.0968,29.1815,4.122,364.982,0
5122,54.6633,18.9209,0.1029,47.2504,1.7,213.287,0
5123,78.4595,41.5985,0.1401,32.9304,17.387999999999998,300.832,1
5124,79.775,31.5305,0.0756,70.1133,1.379,261.264,0
5125,46.2918,11.7101,0.2148,34.9099,59.9159,222.0171,1
5126,175.304,71.4598,0.0438,-160.178,38.8804,204.008,1
5127,56.0798,23.2976,0.1067,53.4382,3.3089,211.55,0
5128,29.0168,17.4193,0.1905,24.9982,79.4579,204.7022,1
5129,22.1571,14.7328,0.2732,-13.4367,57.7866,185.137,0
5130,83.2649,17.863,0.2154,52.0813,19.884,172.128,0
5131,19.2635,7.4589,0.4498,5.437,77.957,129.267,0
5132,60.9821,18.8093,0.1198,-33.79,1.3991,204.833,0
5133,15.8646,7.6278,0.3069,14.7897,7.6553,188.0232,1
5134,86.8056,66.7777,0.1967,-89.7377,10.2401,303.671,1
5135,13.0287,10.9544,0.4511,5.7807,64.87,182.98,1
5136,22.7563,5.5127,0.3486,13.5554,60.5154,191.1357,1
5137,32.9693,23.4377,0.1622,22.6908,12.5002,175.6,0
5138,40.9211,14.307,0.1887,15.6654,5.7170000000000005,204.331,0
5139,33.8351,13.1936,0.1862,20.1504,15.0459,217.084,0
5140,66.4354,33.0543,0.1335,-54.9991,48.1979,95.3771,1
5141,13.2692,10.2416,0.4877,-6.6979,76.291,148.879,1
5142,163.332,13.8819,0.1293,-75.0854,58.8365,118.236,1
5143,58.113,24.2392,0.223,18.2293,3.9914,334.944,0
5144,25.7459,12.4056,0.2236,-15.7282,44.8851,157.562,1
5145,71.8015,25.8943,0.1228,62.7477,2.12,208.017,0
5146,17.1654,14.1326,0.3085,-19.0957,81.0052,141.571,1
5147,190.585,52.0182,0.0956,-136.93200000000002,34.157,245.866,1
5148,117.051,46.0894,0.1377,-50.8962,40.275,355.352,1
5149,119.975,74.8536,0.1376,-119.0453,86.3852,385.3241,1
5150,83.7799,29.4591,0.1286,77.4344,30.1801,204.2784,1
5151,50.4384,16.4738,0.1557,-32.8396,6.013,156.315,0
5152,80.4811,36.5072,0.1194,59.1177,1.536,268.733,0
5153,29.2513,9.5731,0.2414,-23.7278,20.13,180.921,0
5154,52.9512,18.4642,0.1321,36.6526,15.7762,243.849,1
5155,52.385,39.3619,0.0835,-52.7253,72.0321,171.9525,1
5156,21.8432,10.8657,0.3665,18.7293,5.646,181.712,0
5157,20.4438,6.2095,0.5614,18.1316,23.1014,196.074,1
5158,22.3987,12.4692,0.2366,10.9969,11.655,227.139,0
5159,205.2334,31.0516,0.1638,-107.2798,21.4383,166.2214,1
5160,96.1923,70.6579,0.1046,35.6064,6.7027,305.0236,1
5161,43.3974,19.4381,0.1642,28.6966,6.797000000000001,262.02,0
5162,88.287,34.2164,0.1064,48.8101,38.32,285.643,1
5163,102.583,48.8868,0.1386,47.9325,8.863999999999999,331.695,1
5164,36.8281,9.5478,0.2479,-24.1504,34.0317,98.086,1
5165,94.798,22.3755,0.1604,-73.7973,52.43600000000001,82.7249,1
5166,21.5926,12.1154,0.2744,9.924,3.6518,108.756,0
5167,150.4992,80.7403,0.0502,-139.1029,62.273,335.0331,1
5168,58.5781,17.9084,0.0824,24.1922,7.042000000000001,150.983,0
5169,63.4296,28.0962,0.0953,45.827,5.5364,123.3,0
5170,19.0116,11.6611,0.3535,-15.1042,14.9228,69.2744,1
5171,28.3396,6.8049,0.2879,-15.8779,35.715,138.106,0
5172,36.5516,8.3967,0.3246,19.9794,2.5340000000000003,173.63,1
5173,21.1274,12.8924,0.2225,5.7136,74.343,205.18,0
5174,31.5068,13.7124,0.276,30.0132,20.582,220.297,0
5175,80.2192,25.8956,0.147,68.0245,0.146,315.008,0
5176,72.0293,10.148,0.1571,-39.2013,6.707000000000001,163.469,0
5177,29.3298,10.5763,0.3147,14.3896,37.0391,112.344,1
5178,37.9172,13.9362,0.1858,-22.152,27.494,145.315,0
5179,121.697,92.2982,0.1163,90.584,55.337,226.093,1
5180,124.473,51.5603,0.1216,142.08100000000002,17.189,151.096,1
5181,78.6643,22.664,0.1463,49.589,0.7026,292.331,0
5182,55.4191,22.7556,0.2471,-43.2395,3.7956,322.178,0
5183,48.3689,21.4332,0.1339,-23.6248,6.6160000000000005,184.4,0
5184,33.7922,21.9821,0.1499,15.0484,8.5072,166.72299999999998,0
5185,23.4507,17.3464,0.2601,-13.2151,3.393,130.965,0
5186,80.4024,27.0418,0.0848,72.9953,4.39,248.09,0
5187,112.6471,17.6553,0.1377,125.7785,2.7435,206.1248,1
5188,63.7733,27.8348,0.0778,56.9755,0.9347,189.7,0
5189,51.9877,17.7295,0.1875,51.2734,3.8346,224.906,0
5190,26.5096,12.8159,0.2367,18.8052,7.58,250.721,0
5191,29.0828,14.8125,0.261,-17.3284,7.9405,200.671,0
5192,21.8483,12.7848,0.2421,-9.35,28.132,85.2515,0
5193,131.72,61.4398,0.0362,89.7631,48.984,264.146,1
5194,29.4435,12.4556,0.3077,-24.0811,71.6469,213.6739,1
5195,18.1937,10.4692,0.3059,9.2821,83.6327,179.854,0
5196,66.2626,24.2483,0.0918,-15.5685,1.022,262.055,0
5197,21.1253,12.5417,0.2225,11.6624,30.572,133.871,0
5198,26.466,18.778,0.2463,9.0185,6.6995,169.81,0
5199,72.6769,27.3224,0.1169999999999999,65.5995,3.096,278.096,0
5200,122.51,25.2937,0.0653,96.8182,2.8915,290.657,0
5201,41.8509,17.8588,0.1492,-20.3582,89.0498,232.8534,1
5202,31.8536,15.1511,0.2088,21.1783,2.004,242.24,0
5203,20.2586,9.5737,0.4083,-14.4906,48.6035,78.089,0
5204,105.471,36.9152,0.0665,74.4186,0.6890000000000001,323.117,0
5205,25.6047,15.488,0.2044,15.4399,35.3889,112.815,0
5206,97.9934,40.8371,0.0703,-66.7,74.9474,211.4398,1
5207,156.852,28.3523,0.1003,-175.252,46.754,80.8319,1
5208,24.1317,16.3322,0.2509,-16.8715,6.1301,244.755,0
5209,45.5285,24.1248,0.1412,21.9637,6.511,241.384,0
5210,77.6685,17.3999,0.2088,-91.2394,81.6697,78.3511,1
5211,27.0374,20.1574,0.2508,20.2247,10.628,207.959,0
5212,29.4463,0.0034,0.4052,-18.637,69.4052,222.036,0
5213,25.392,14.7142,0.2205,10.225,7.8399,166.543,0
5214,30.2843,16.7657,0.2394,-27.692,46.3644,266.491,1
5215,84.4803,19.549,0.1252,45.7928,36.953,295.22900000000004,1
5216,34.5624,4.4228,0.2859,15.0831,46.372,235.2632,1
5217,161.116,38.9222,0.0874,95.1593,33.988,185.237,1
5218,18.7296,12.7288,0.3537,17.3464,86.9335,104.34,1
5219,103.986,88.3068,0.0446,73.417,55.2066,52.3304,1
5220,27.8573,16.3669,0.2964,17.1985,15.7002,144.76,0
5221,20.3329,17.3059,0.2231,-9.36,89.6161,164.024,0
5222,29.7096,11.4767,0.2727,26.5643,53.6654,213.874,1
5223,90.5978,33.2497,0.0814,81.5738,8.936,262.779,0
5224,24.6574,18.8849,0.2225,17.982,20.618,188.546,0
5225,47.4846,23.3882,0.11,-32.53,3.0261,224.298,0
5226,26.335,18.2389,0.2145,5.1252,79.59100000000001,84.5551,0
5227,33.7959,12.4542,0.2344,22.9081,27.8917,181.831,0
5228,13.9169,13.1987,0.3785,11.258,12.1456,141.9999,1
5229,114.9085,34.4192,0.1128,-97.323,12.689,26.3525,1
5230,36.4567,9.6195,0.2729,22.7937,19.724,228.153,0
5231,61.3727,30.4153,0.1026,47.0652,2.271,246.465,0
5232,29.1785,12.8461,0.2969,25.4132,21.5337,219.265,0
5233,43.3106,17.2934,0.2188,38.7788,12.2655,250.705,0
5234,92.0485,7.3373,0.3313,48.8574,58.0538,183.302,1
5235,122.245,15.5569,0.2242,107.486,1.7407,248.232,1
5236,222.6009,153.0741,0.0579999999999999,142.0264,68.4299,142.0709,1
5237,21.0457,12.8915,0.2564,12.237,17.5786,187.799,1
5238,23.7035,14.3651,0.2383,-9.7246,28.7626,191.753,0
5239,47.188,14.9019,0.2972,40.4066,18.8702,141.795,0
5240,201.3999,145.8588,0.0599,-219.992,72.8814,307.7284,1
5241,21.6802,6.7937,0.4089,12.4697,65.6793,111.961,0
5242,21.5488,6.8176,0.4142,12.9205,23.9321,108.52,0
5243,20.1506,7.2154,0.3827,11.4563,32.806999999999995,188.437,0
5244,87.0717,20.0639,0.1568,58.9505,31.418000000000003,315.588,1
5245,290.9274,63.2814,0.0427,-248.5843,43.2185,220.5279,1
5246,58.7928,18.8266,0.1043,-33.669000000000004,5.3936,200.618,0
5247,38.3229,31.2785,0.1145,21.9823,7.47,109.393,0
5248,48.8179,11.8139,0.2638,40.7307,18.7259,132.2972,1
5249,270.5497,70.7475,0.0899,227.8174,68.0046,239.7722,1
5250,146.311,53.1446,0.1887,125.655,50.3566,187.543,1
5251,215.323,67.8238,0.0725,-95.0773,76.92399999999999,243.064,1
5252,183.609,90.203,0.0674,-91.2932,80.4185,289.152,1
5253,30.7934,12.3864,0.1926,14.3274,5.0435,207.784,0
5254,18.8845,14.3126,0.3199,18.368,41.771,70.2066,0
5255,22.2392,12.624,0.2732,-13.8633,65.82300000000001,189.755,0
5256,16.3542,2.8156,0.6005,-13.2673,52.8764,116.656,1
5257,46.347,23.8871,0.138,42.1347,7.5772,200.038,0
5258,25.2031,14.9262,0.3222,19.7166,24.927,155.933,0
5259,103.947,52.2459,0.2567,-109.254,16.518,276.319,1
5260,141.629,32.4681,0.1183,82.3616,32.7357,308.032,1
5261,22.5561,6.4609,0.3832,-6.3922,3.9937,156.61700000000002,0
5262,50.3756,21.5114,0.1327,-25.1446,2.857,281.523,0
5263,34.8593,23.2481,0.1255,25.6259,1.858,141.327,0
5264,19.2692,6.9128,0.4474,-13.8395,26.664,62.6649,1
5265,53.8971,17.6597,0.257,-25.9772,2.001,274.226,0
5266,45.1147,16.6948,0.2118,45.5756,12.2356,223.843,0
5267,135.803,22.4552,0.2068,65.9063,57.995,275.675,1
5268,77.0601,25.7795,0.1432,39.5914,3.6339,342.658,0
5269,22.4056,18.9902,0.1673,17.9934,71.429,109.319,1
5270,28.1559,14.9064,0.1907,12.4334,25.4801,89.3021,0
5271,19.8356,11.4295,0.3004,19.0913,24.926,130.39,0
5272,13.0364,11.0335,0.4343,5.7719,89.9026,139.852,0
5273,170.825,43.6618,0.153,161.781,73.868,215.396,1
5274,69.865,26.058000000000003,0.1065,22.5798,3.4938,274.627,0
5275,117.5596,43.4377,0.0783,109.6761,29.9526,149.8736,1
5276,48.8529,15.8477,0.1791,14.9398,4.4388,183.253,0
5277,139.188,70.5973,0.0352,87.2078,67.0964,334.6477,1
5278,79.6714,32.2921,0.1733,56.1855,4.573,333.05,0
5279,19.3013,12.7265,0.286,-1.3205,79.7947,89.5562,1
5280,51.2637,11.81,0.1567,-24.8424,77.258,155.03,1
5281,83.936,34.3769,0.1396,53.6893,0.8126,309.12,0
5282,29.2725,17.0724,0.2268,-28.5093,42.8316,23.7786,1
5283,27.4167,20.3066,0.1675,13.8562,3.5901,209.954,0
5284,46.9886,27.1472,0.1225,28.5851,29.2213,147.526,0
5285,38.0195,12.6736,0.1928,8.3471,24.5402,163.8674,1
5286,149.94799999999998,54.6444,0.031,116.5,26.043000000000003,134.832,1
5287,14.1816,6.5379,0.3826,-7.9053,89.6184,245.82,1
5288,19.7907,19.353,0.2678,4.8395,80.0427,63.7561,1
5289,76.0232,30.3184,0.1459,54.8169,8.953,275.933,0
5290,53.1862,27.8324,0.0988,28.4831,14.399,150.015,0
5291,68.5755,24.7781,0.081,60.022,9.748,86.5516,0
5292,19.7077,7.9127,0.3628,-6.7839,59.7642,190.8875,1
5293,83.5277,21.7244,0.132,79.2466,6.34,218.901,0
5294,124.4561,25.3229,0.0736,68.1273,57.5178,237.2386,1
5295,64.3124,23.4215,0.128,56.5532,1.42,293.528,0
5296,23.2533,22.0125,0.2438,-21.3204,30.8412,108.532,0
5297,13.1759,10.8497,0.4201,-2.8804,8.886000000000001,123.191,0
5298,66.2396,33.1212,0.0889,26.4824,11.7065,253.632,1
5299,22.2656,12.6644,0.2785,-12.5339,28.109,179.733,0
5300,107.154,51.1412,0.0333,82.19,1.404,213.657,0
5301,87.7942,30.1055,0.0788,74.559,1.778,262.857,0
5302,36.1546,7.3768,0.2331,17.9313,6.3767,81.2112,0
5303,106.1228,35.7363,0.2044,124.6383,84.007,14.5272,1
5304,22.5702,0.0,0.4021,-15.2145,80.3449,210.833,0
5305,21.1481,17.8419,0.3525,21.0494,3.895,196.063,1
5306,24.1434,0.0028,0.3633,-12.3449,59.3964,181.112,0
5307,69.7257,14.8399,0.1549,49.1708,22.17,303.2034,1
5308,39.9972,18.2776,0.1572,36.3041,0.851,261.951,0
5309,33.6375,7.2779,0.2538,12.0875,53.0922,159.6855,1
5310,26.5159,20.6004,0.2312,-26.5721,16.9598,144.0341,1
5311,72.6772,29.3901,0.0662,60.2754,1.7119,223.12,0
5312,24.4287,14.7729,0.2419,15.2399,12.329,218.88,1
5313,59.4103,9.1581,0.1951,39.0645,9.2116,268.598,1
5314,38.5309,21.3117,0.1377,24.4292,23.4357,151.181,0
5315,13.123,10.9616,0.4146,-4.0114,88.1516,98.8626,0
5316,42.6857,16.0871,0.1743,33.3169,0.8095,153.29,0
5317,24.9261,13.8435,0.2619,-11.307,7.3195,194.164,0
5318,61.4831,28.2966,0.0835,34.4781,78.935,154.425,1
5319,38.2371,19.4698,0.1593,-17.955,8.6172,140.594,0
5320,36.6156,9.9179,0.2444,-9.8588,3.125,223.73,0
5321,149.917,57.9652,0.0984,-86.5879,14.2855,276.536,1
5322,38.3439,26.84,0.1358,31.7326,11.7617,118.089,0
5323,21.0441,12.1584,0.2562,-7.9755,15.833,170.767,0
5324,27.5407,10.3456,0.3018,17.1192,34.6822,204.302,0
5325,156.9574,121.835,0.005,102.2865,88.49799999999999,129.757,1
5326,54.477,38.3625,0.1408,42.2092,72.2782,339.376,1
5327,19.9832,7.1762,0.3897,12.1685,14.967,127.968,1
5328,50.5829,18.9025,0.2262,37.3594,23.8125,209.0619,1
5329,106.4,26.1595,0.1574,-106.387,43.821000000000005,185.14,1
5330,64.0853,22.7464,0.1969999999999999,20.8948,3.2072,338.01199999999994,0
5331,41.455,19.2273,0.1226,30.6491,15.3576,163.885,0
5332,79.1072,33.3437,0.1312,76.2679,21.6826,122.771,1
5333,224.355,63.3955,0.0299,-186.277,43.037,177.472,1
5334,78.9814,42.0089,0.0559999999999999,70.5914,5.7282,176.445,0
5335,51.9638,21.2821,0.1957,-37.4695,1.0636,178.5267,1
5336,29.76,20.914,0.1594,9.3549,6.2206,80.1779,0
5337,100.196,29.4089,0.0846,70.4306,0.7341,338.055,0
5338,24.4522,12.3135,0.305,11.5066,20.868,182.71,0
5339,70.5873,25.2781,0.1154,79.9268,1.0197,140.838,0
5340,19.1909,12.5187,0.2912,19.2837,48.9617,53.4254,1
5341,56.4722,20.2021,0.1432,40.5519,82.1541,210.83900000000003,1
5342,61.5025,34.6611,0.075,45.212,5.245,199.55,0
5343,36.5523,16.9929,0.1848,18.5998,9.364,143.668,0
5344,42.715,17.4115,0.1764,-31.9096,1.044,208.319,0
5345,25.8227,18.289,0.2582,12.9714,3.18,147.781,0
5346,65.2745,27.5888,0.0883,48.7096,0.3339999999999999,257.193,0
5347,79.4527,34.5756,0.0564,85.62299999999999,8.4526,193.317,0
5348,65.8344,24.3085,0.0979,55.701,7.6011,215.821,0
5349,41.504,21.5189,0.1496,-31.0859,12.8677,225.89,0
5350,43.3752,20.5633,0.1338,21.4853,17.999000000000002,169.105,0
5351,27.001,8.1816,0.3695,14.5826,81.3242,114.411,1
5352,63.3453,24.3855,0.1375,-19.4147,0.64,291.553,0
5353,120.443,82.0978,0.1312,52.6301,9.209,311.406,1
5354,12.9683,11.098,0.4431,-6.908,38.1314,162.358,0
5355,22.0987,5.7126,0.2897,6.5672,7.7667,237.3502,1
5356,12.8808,11.3572,0.4148,-7.7403,28.493,90.5869,0
5357,27.5851,15.7422,0.2364,21.1661,13.7471,149.2705,1
5358,69.6678,21.4358,0.1954,63.3974,3.8131,334.194,0
5359,87.4763,11.9063,0.1507,78.2471,2.85,250.121,0
5360,161.127,69.6719,0.057,-194.392,89.8286,202.183,1
5361,28.5822,17.7111,0.1743,9.6897,25.8715,121.957,0
5362,25.4319,17.0645,0.2952,20.9233,21.5391,195.027,0
5363,25.5745,7.0241,0.4197,14.8244,32.4792,74.2403,1
5364,147.1506,107.5474,0.0397,66.031,78.6086,382.2958,1
5365,31.9666,14.3646,0.2236,-23.7002,69.902,204.87,1
5366,27.8319,9.9979,0.34,25.6028,33.7903,205.8957,1
5367,17.8704,15.087,0.3115,27.3345,19.9953,180.5857,1
5368,138.4453,57.6035,0.1159999999999999,82.4288,11.8903,244.2201,1
5369,20.859,10.555,0.3112,-13.3329,49.3494,203.0889,1
5370,41.3845,24.9316,0.0996,14.7971,2.562,103.858,0
5371,62.2387,17.2645,0.1726,49.1302,11.48,263.398,0
5372,48.35,13.7923,0.1835,29.5352,18.51,202.225,0
5373,73.7474,25.6002,0.094,66.6962,0.6057,270.747,0
5374,95.4421,57.4709,0.0912,-92.9479,15.686,298.154,1
5375,33.0433,13.7721,0.2291,-6.7622,22.2233,197.9669,1
5376,24.3145,8.5484,0.4326,-13.3284,25.4615,140.585,0
5377,32.4902,10.6723,0.2735,-21.1687,69.173,120.668,1
5378,58.8153,14.0872,0.1172,47.7668,81.1572,233.281,1
5379,17.0046,7.3882,0.411,-8.7455,17.8417,243.4593,1
5380,70.5426,13.0408,0.2033,76.001,11.72,190.519,0
5381,50.9972,28.1852,0.0896,30.9557,1.139,203.657,0
5382,75.5657,16.5339,0.1365,52.6888,4.9959,258.879,0
5383,41.4326,10.3047,0.2297,-36.0657,27.6215,106.01,1
5384,56.2441,17.0859,0.1797,33.5526,6.436,292.449,0
5385,18.4805,15.7443,0.2168,3.7476,62.6855,29.9605,1
5386,56.5563,19.5159,0.209,16.3218,1.695,273.085,0
5387,56.3949,22.885,0.1061,53.6087,3.4732,211.577,0
5388,165.4262,85.8342,0.1055,-63.1795,40.3092,298.7957,1
5389,66.9584,21.5702,0.1011,65.04899999999999,6.992000000000001,226.29,0
5390,24.9142,11.0858,0.2323,20.0877,33.1452,227.2788,1
5391,18.9017,13.4656,0.2931,14.1945,17.4545,256.1938,1
5392,65.6591,30.9807,0.1205,-64.9592,69.6301,157.981,1
5393,80.596,26.4271,0.1097,-77.8729,45.2636,60.8011,1
5394,91.3972,24.6923,0.2533,-81.031,35.876,289.0848,1
5395,8.6998,6.7412,0.4493,2.8869,64.5429,118.5759,1
5396,53.5601,26.0164,0.1107,40.5254,4.9638,197.426,0
5397,77.484,15.8702,0.1442,81.274,72.931,92.0505,0
5398,27.8007,16.2842,0.2028,22.6666,23.006,241.939,0
5399,113.304,27.5533,0.1109,84.8353,3.4161,237.626,0
5400,32.3871,9.7433,0.2406,-2.3033,46.2192,178.0548,1
5401,75.888,32.9711,0.0746,36.3425,43.3579,205.602,1
5402,50.1709,20.6646,0.1142,-50.4617,47.392,198.364,0
5403,43.6138,14.0875,0.1759,28.0488,2.6944,177.51,0
5404,31.4295,17.7595,0.1509,10.3276,50.569,156.868,1
5405,57.8035,11.2132,0.2333,33.2482,66.5489,253.2812,1
5406,34.6968,18.8589,0.2277,22.924,10.225,194.631,0
5407,92.8158,36.5423,0.0916,54.3073,1.7611,314.719,0
5408,44.0512,17.9755,0.1367,17.2911,3.4161,165.107,0
5409,94.7947,30.5758,0.0953,-31.1087,0.4788,335.399,0
5410,24.3893,13.9437,0.2709,20.1263,35.974000000000004,165.683,0
5411,15.4388,12.0367,0.3482,-2.7185,24.1697,143.285,0
5412,190.5465,100.6911,0.0716,-190.1085,54.7225,326.4367,1
5413,27.0634,9.7774,0.2272,16.597,31.108,158.64700000000002,0
5414,53.3069,23.6018,0.2518,22.5841,1.7619999999999998,336.61400000000003,0
5415,12.9964,10.857,0.472,5.6924,0.4508,117.09,1
5416,41.9491,12.6199,0.1944,-11.8263,10.611,111.559,1
5417,23.2738,11.3111,0.3325,22.632,77.1764,134.767,1
5418,12.9644,11.2948,0.3735,0.4805,5.011,75.2872,0
5419,101.216,25.0589,0.0974,114.48,0.561,153.433,0
5420,30.4835,10.8071,0.2439,20.3067,44.3989,122.045,1
5421,104.1475,62.185,0.0602,-64.7042,86.529,122.929,1
5422,29.1157,15.4214,0.2029,-21.0584,19.0248,63.2807,1
5423,137.3998,95.3744,0.1172,-98.6597,28.3911,360.51,1
5424,141.3718,31.7502,0.131,156.3477,13.8145,174.8919,1
5425,58.5931,13.4441,0.1785,43.9669,0.6526,180.176,0
5426,20.4599,10.355,0.3544,16.4381,54.01,219.179,0
5427,13.2296,10.5832,0.4545,4.5064,58.0375,200.801,0
5428,20.3243,11.3356,0.3479,-18.9212,41.763000000000005,40.9099,0
5429,51.0346,22.7669,0.2053,49.9228,9.203,78.6901,0
5430,64.0613,18.4695,0.1677,51.9431,5.813,288.478,0
5431,122.506,25.8571,0.0804,53.1053,69.256,247.572,1
5432,113.486,32.2434,0.0882,64.421,1.2941,327.433,0
5433,18.5661,9.8987,0.3408,11.0207,28.505,198.283,0
5434,31.947,9.0242,0.3025,19.1218,88.2202,140.77200000000002,1
5435,24.1701,15.3587,0.2236,11.8433,67.306,196.753,1
